ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USC00428922,1984,08,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,38,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,08,WT03,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0
USC00428922,1984,08,WT05,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,09,TMAX,-9999,,,,256,,,0,311,,,0,322,,,0,322,,,0,300,,,0,211,,,0,256,,,0,300,,,0,283,,I,0,-9999,,,,289,,,0,-9999,,,,278,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,150,,,0,106,,,0,139,,I,0,194,,,0,211,,,0,200,,,0,206,,,0,233,,,0,-9999,,,
USC00428922,1984,09,TMIN,-9999,,,,111,,,0,133,,,0,133,,,0,167,,,0,150,,,0,106,,,0,111,,,0,139,,,0,161,,,0,-9999,,,,167,,,0,-9999,,,,150,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,122,,I,0,28,,,0,17,,,0,44,,,0,72,,,0,78,,,0,50,,,0,78,,,0,-9999,,,
USC00428922,1984,09,TOBS,-9999,,,,250,,,0,300,,,0,322,,,0,278,,,0,200,,,0,189,,,0,244,,,0,294,,I,0,272,,,0,-9999,,,,233,,,0,250,,,0,261,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,100,,,0,50,,,0,156,,I,0,172,,,0,183,,,0,139,,,0,189,,,0,222,,,0,-9999,,,
USC00428922,1984,09,PRCP,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,T,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,,-9999,,,,-9999,,,,0,P,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,P,,0,163,,,0,28,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,
USC00428922,1984,09,SNOW,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,
USC00428922,1984,09,SNWD,0,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,
USC00428922,1984,09,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,09,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,46,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,09,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,10,TMAX,-9999,,,,200,,,0,194,,,0,194,,,0,222,,,0,228,,,0,233,,,0,244,,,0,256,,,0,250,,,0,233,,,0,194,,,0,161,,,0,89,,,0,67,,,0,67,,,0,61,,,0,39,,,0,61,,,0,67,,,0,61,,,0,72,,,0,83,,,0,78,,,0,117,,,0,122,,,0,106,,,0,122,,,0,150,,,0,161,,,0,111,,,0
USC00428922,1984,10,TMIN,-9999,,,,83,,,0,89,,,0,89,,,0,89,,,0,94,,,0,94,,,0,94,,,0,94,,,0,78,,,0,194,,,0,17,,,0,50,,,0,33,,,0,-17,,,0,-22,,,0,11,,,0,-22,,,0,-17,,,0,0,,,0,-17,,,0,-17,,,0,-11,,,0,-22,,,0,-11,,,0,39,,,0,-6,,,0,-28,,,0,56,,,0,22,,,0,33,,,0
USC00428922,1984,10,TOBS,-9999,,,,178,,,0,150,,,0,167,,,0,172,,,0,189,,,0,178,,,0,211,,,0,233,,,0,222,,,0,194,,,0,100,,,0,78,,,0,50,,,0,22,,,0,50,,,0,22,,,0,0,,,0,28,,,0,17,,,0,28,,,0,44,,,0,67,,,0,33,,,0,106,,,0,106,,,0,39,,,0,94,,,0,122,,,0,111,,,0,61,,,0
USC00428922,1984,10,PRCP,0,,,0,10,,,0,8,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,310,,,0,20,,,0,0,T,,0,30,,,0,0,T,,0,38,,,0,284,,,0,3,,,0,3,,,0,15,,,0,0,P,,0,0,P,,0,5,,,0,0,P,,0,0,T,,0,109,,,0,0,P,,0,0,P,,0,0,P,,0,58,,,0
USC00428922,1984,10,SNOW,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,386,,,0,0,T,,0,0,T,,0,0,T,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,51,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0
USC00428922,1984,10,SNWD,0,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,10,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,11,TMAX,139,,,0,183,,,0,178,,,0,133,,,0,128,,,0,172,,,0,111,,I,0,94,,,0,50,,,0,67,,,0,111,,,0,-9999,,,,150,,,0,83,,,0,111,,,0,94,,,0,89,,,0,100,,,0,89,,,0,139,,,0,139,,,0,144,,,0,-9999,,,,139,,,0,111,,,0,83,,,0,-6,,,0,50,,,0,44,,,0,61,,,0,-9999,,,
USC00428922,1984,11,TMIN,-6,,,0,117,,I,0,-9999,,,,22,,,0,22,,,0,44,,,0,0,,,0,11,,,0,0,,,0,-22,,,0,11,,,0,-9999,,,,67,,,0,-33,,,0,-17,,,0,11,,,0,0,,,0,-17,,,0,28,,,0,-11,,,0,6,,,0,-9999,,,,0,,,0,28,,,0,44,,,0,-33,,,0,-83,,,0,-22,,,0,-11,,,0,-22,,,0,-9999,,,
USC00428922,1984,11,TOBS,94,,I,0,167,,,0,83,,,0,78,,,0,56,,,0,128,,I,0,83,,,0,22,,,0,39,,,0,56,,,0,83,,,0,-9999,,,,67,,,0,44,,,0,89,,,0,67,,,0,56,,,0,61,,,0,22,,,0,122,,,0,89,,,0,-9999,,,,-9999,,,,67,,,0,83,,,0,-22,,,0,-17,,,0,28,,,0,11,,,0,44,,,0,-9999,,,
USC00428922,1984,11,PRCP,0,P,,0,0,P,,0,64,,,0,0,P,,0,0,P,,0,0,P,,0,20,,,0,137,,,0,10,,,0,0,P,,0,5,,,0,-9999,,,,-9999,,,,13,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,173,,,0,3,,,0,51,,,0,46,,,0,0,P,,0,-9999,,,
USC00428922,1984,11,SNOW,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,114,,,0,0,P,,0,76,,,0,0,P,,0,0,P,,0,-9999,,,
USC00428922,1984,11,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,I,0,-9999,,,
USC00428922,1984,11,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,11,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,5,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,12,TMAX,44,,,0,33,,,0,44,,,0,44,,,0,39,,,0,44,,,0,50,,,0,44,,,0,28,,,0,-9999,,,,78,,,0,22,,,0,17,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,12,TMIN,-39,,,0,-67,,,0,-39,,,0,-44,,,0,-72,,,0,-61,,,0,-56,,,0,-39,,,0,-17,,,0,-9999,,,,-28,,,0,-50,,,0,-67,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,12,TOBS,-22,,,0,6,,,0,-11,,,0,11,,,0,11,,,0,28,,,0,6,,,0,17,,,0,6,,,0,-9999,,,,-17,,,0,-17,,,0,-6,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,12,PRCP,46,,,0,3,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,8,,,0,3,,,0,0,,,0,76,,,0,46,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,12,SNOW,51,,I,0,13,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1984,12,SNWD,127,,I,0,127,,,0,-9999,,,,102,,,0,76,,,0,76,,,0,51,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,01,TMAX,-9999,,,,-9999,,,,-9999,,,,17,,,0,-9999,,,,-9999,,,,17,,,0,22,,,0,17,,,0,50,,,0,17,,,0,-9999,,,,-9999,,,,0,,,0,-6,,,0,-17,,,0,33,,,0,17,,,0,-9999,,,,-9999,,,,-9999,,,,28,,,0,6,,,0,-17,,,0,-6,,,0,-9999,,,,-9999,,,,-9999,,,,6,,,0,-9999,,,,-78,,,0
USC00428922,1985,01,TMIN,-9999,,,,-9999,,,,-9999,,,,-83,,,0,-9999,,,,-9999,,,,-78,,,0,-22,,,0,-22,,,0,-28,,,0,-28,,,0,-9999,,,,-9999,,,,-150,,,0,-100,,,0,-9999,,,,-89,,,0,-94,,,0,-9999,,,,-9999,,,,-9999,,,,-33,,,0,-89,,,0,-117,,,0,-133,,,0,-9999,,,,-9999,,,,-9999,,,,-61,,,0,-9999,,,,-261,,,0
USC00428922,1985,01,TOBS,-9999,,,,-9999,,,,-22,,,0,-22,,,0,-9999,,,,-9999,,,,-11,,,0,6,,,0,-11,,,0,0,,,0,-11,,,0,-9999,,,,-9999,,,,-44,,,0,-28,,,0,-61,,,0,11,,,0,-39,,,0,-22,,,0,-9999,,,,-9999,,,,0,,,0,-56,,,0,-39,,,0,-28,,,0,-9999,,,,-9999,,,,-56,,,0,-33,,,0,-9999,,,,-117,,,0
USC00428922,1985,01,PRCP,0,,,0,0,,,0,0,,,0,0,P,,0,0,,,0,0,,,0,0,T,,0,58,,,0,114,,,0,8,,,0,0,T,,0,0,,,0,0,,,0,0,P,,0,0,P,,0,0,T,,0,0,P,,0,0,P,,0,66,,,0,-9999,,,,-9999,,,,-9999,,,,0,P,,0,0,P,,0,0,P,,0,0,,,0,0,,,0,0,P,,0,46,,,0,20,,,0,0,T,,0
USC00428922,1985,01,SNOW,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,112,,,0,36,,,0,0,T,,0,0,T,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,T,,0,0,P,,0,0,P,,0,64,,,0,-9999,,,,-9999,,,,51,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,51,,,0,30,,,0,0,T,,0
USC00428922,1985,01,SNWD,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,102,,,0,127,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,127,,,0,-9999,,,,-9999,,,,152,,,0,127,,,0,127,,,0,127,,,0,127,,,0,127,,,0,127,,,0,178,,,0,178,,,0,178,,,0
USC00428922,1985,01,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,3,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,01,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,81,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,TMAX,-83,,,0,-9999,,,,-9999,,,,-11,,,0,-50,,,0,0,,,0,61,,,0,56,,,0,-9999,,,,-9999,,,,-9999,,,,50,,,0,33,,,0,56,,,0,39,,,0,-9999,,,,-9999,,,,-9999,,,,72,,,0,78,,,0,28,,,0,17,,,0,-9999,,,,-9999,,,,56,,,0,44,,,0,33,,,0,67,,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,TMIN,-194,,,0,-9999,,,,-9999,,,,-9999,,,,-167,,,0,-94,,,0,-83,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-39,,,0,-44,,,0,-61,,,0,-72,,,0,-9999,,,,-9999,,,,-9999,,,,-89,,,0,-17,,,0,-56,,,0,-44,,,0,-9999,,,,-9999,,,,-89,,,0,-61,,,0,-56,,,0,-67,,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,TOBS,-111,,,0,-9999,,,,-9999,,,,-117,,,0,-72,,,0,-44,,,0,28,,,0,-156,,,0,-9999,,,,-9999,,,,6,,,0,39,,,0,-11,,,0,33,,,0,11,,,0,-9999,,,,-9999,,,,-9999,,,,61,,,0,-17,,,0,17,,,0,-6,,,0,-9999,,,,-9999,,,,-6,,,0,33,,,0,6,,,0,44,,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,PRCP,0,P,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,-9999,,,,0,T,,0,0,T,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,0,P,,0,0,T,,0,0,P,,0,0,,,0,0,,,0,0,,,0,0,P,,0,112,,,0,0,P,,0,13,,,0,0,,,0,0,,,0,5,,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,SNOW,0,P,,0,0,,,0,0,,,0,46,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,P,,0,0,P,,0,5,,,0,38,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,76,,,0,0,P,,0,20,,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,SNWD,178,,,0,-9999,,,,-9999,,,,229,,,0,229,,,0,229,,,0,203,,,0,178,,,0,178,,,0,178,,,0,178,,,0,178,,,0,178,,,0,152,,,0,152,,,0,-9999,,,,-9999,,,,-9999,,,,127,,,0,178,,,0,-9999,,,,152,,,0,-9999,,,,-9999,,,,102,,,0,102,,,0,102,,,0,51,,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,3,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,4,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,02,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,10,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,43,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,TMAX,106,,,0,111,,,0,-9999,,,,-9999,,,,72,,,0,72,,,0,56,,,0,67,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,78,,,0,111,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,TMIN,-28,,,0,-9999,,,,-9999,,,,-83,,,0,-17,,,0,-9999,,,,-33,,,0,-39,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-33,,,0,-17,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,TOBS,83,,,0,-9999,,,,-9999,,,,11,,,0,61,,,0,11,,,0,33,,,0,28,,,0,-9999,,,,-9999,,,,56,,,0,-9999,,,,61,,,0,83,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,11,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,PRCP,0,,,0,-9999,,,,-9999,,,,0,,,0,0,,,0,0,T,,0,0,T,,0,13,,,0,-9999,,,,-9999,,,,-9999,,,,163,,,0,0,P,,0,0,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,SNOW,0,P,,0,-9999,,,,-9999,,,,0,,,0,0,,,0,0,T,,0,0,T,,0,-9999,,,,0,P,,0,0,P,,0,-9999,,,,-9999,,,,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,0,P,,0,76,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,SNWD,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,660,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,DAPR,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,3,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,12,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,03,MDPR,-9999,,,,-9999,,,,135,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,25,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,114,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1985,04,TMAX,161,,,0,211,,,0,189,,,0,172,,,0,167,,,0,183,,,0,233,,,0,256,,,0,200,,,0,239,,,0,239,,,0,194,,,0,211,,,0,256,,,0,267,,,0,256,,,0,228,,,0,217,,,0,167,,,0,89,,,0,111,,,0,106,,,0,172,,,0,156,,,0,94,,,0,117,,,0,183,,,0,222,,,0,244,,,0,256,,,0,-9999,,,
